MATCH SUMMARY
Date,2025-05-16T15:58:59.025Z
Duration,0:55

CHARACTER RANKINGS
Rank,Character,Damage Dealt,Kills
1,skeleton,480,4
2,tank,0,0
3,hero,0,0
4,archer,0,0
5,ninja,0,0

KILL BREAKDOWN
Killer Character,Victim Character,Count
skeleton,ninja,1
skeleton,archer,1
skeleton,hero,1
skeleton,tank,1

TOTAL DAMAGE BY CHARACTER
Character,Total Damage
skeleton,480
tank,0
hero,0
archer,0
ninja,0
